respondent_id,Artist,Art_practice,Purchase_art,Professional_artist,AI_models_familiarity,Used_AI_art_models,compensation,Age,POC,Gender_identity,Country,question_group,perspective_text
74,Yes,paint,Yes ,Yes,AI art generally,Yes ,donate_to_trainer,30-49,Yes ,Male,United States of America,utility,I agree that AI art models are a positive development in the field of art.
74,Yes,paint,Yes ,Yes,AI art generally,Yes ,donate_to_trainer,30-49,Yes ,Male,United States of America,ownership,I agree that AI-generated artwork in my style should be considered the property of the AI user. I agree that AI-generated artwork in my style should be considered my property as the original artist. I agree that AI-generated artwork in my style should be considered the property of the AI model creators.
74,Yes,paint,Yes ,Yes,AI art generally,Yes ,donate_to_trainer,30-49,Yes ,Male,United States of America,transparency,I agree that AI model creators should be required to disclose in detail what art and images they use to train their AI models.
74,Yes,paint,Yes ,Yes,AI art generally,Yes ,donate_to_trainer,30-49,Yes ,Male,United States of America,compensation,"I would donate the use of my artwork to train AI art models with no compensation. In my view, taxes on AI art profits should support: Rhey should support the artist"
75,Yes,paint,Yes ,Yes,AI art generally,No,not_comfortable_with_any_listed_options,30-49,No ,Male,United States of America,threat,I disagree that AI art models are a threat to art workers.
75,Yes,paint,Yes ,Yes,AI art generally,No,not_comfortable_with_any_listed_options,30-49,No ,Male,United States of America,utility,I disagree that AI art models are a positive development in the field of art.
75,Yes,paint,Yes ,Yes,AI art generally,No,not_comfortable_with_any_listed_options,30-49,No ,Male,United States of America,ownership,I disagree that AI-generated artwork in my style should be considered the property of the AI user. I disagree that AI-generated artwork in my style should be considered my property as the original artist. I disagree that AI-generated artwork in my style should be considered the property of the AI model creators.
75,Yes,paint,Yes ,Yes,AI art generally,No,not_comfortable_with_any_listed_options,30-49,No ,Male,United States of America,transparency,I agree that AI model creators should be required to disclose in detail what art and images they use to train their AI models.
75,Yes,paint,Yes ,Yes,AI art generally,No,not_comfortable_with_any_listed_options,30-49,No ,Male,United States of America,compensation,I would not feel comfortable with any of the listed compensation options.
77,Yes,paint,Yes ,Yes,AI art generally,Yes ,donate_to_trainer,30-49,Yes ,Male,United States of America,threat,I agree that AI art models are a threat to art workers.
77,Yes,paint,Yes ,Yes,AI art generally,Yes ,donate_to_trainer,30-49,Yes ,Male,United States of America,utility,I agree that AI art models are a positive development in the field of art.
77,Yes,paint,Yes ,Yes,AI art generally,Yes ,donate_to_trainer,30-49,Yes ,Male,United States of America,ownership,I agree that AI-generated artwork in my style should be considered the property of the AI user. I agree that AI-generated artwork in my style should be considered my property as the original artist. I agree that AI-generated artwork in my style should be considered the property of the AI model creators.
77,Yes,paint,Yes ,Yes,AI art generally,Yes ,donate_to_trainer,30-49,Yes ,Male,United States of America,transparency,I agree that AI model creators should be required to disclose in detail what art and images they use to train their AI models.
77,Yes,paint,Yes ,Yes,AI art generally,Yes ,donate_to_trainer,30-49,Yes ,Male,United States of America,compensation,I would donate the use of my artwork to train AI art models with no compensation.
79,Yes,paint,Yes ,Yes,AI art generally,Yes ,portion_from_model_creators,30-49,No ,Male,United States of America,threat,I agree that AI art models are a threat to art workers.
79,Yes,paint,Yes ,Yes,AI art generally,Yes ,portion_from_model_creators,30-49,No ,Male,United States of America,utility,I agree that AI art models are a positive development in the field of art.
79,Yes,paint,Yes ,Yes,AI art generally,Yes ,portion_from_model_creators,30-49,No ,Male,United States of America,ownership,I agree that AI-generated artwork in my style should be considered the property of the AI user. I agree that AI-generated artwork in my style should be considered my property as the original artist. I agree that AI-generated artwork in my style should be considered the property of the AI model creators.
79,Yes,paint,Yes ,Yes,AI art generally,Yes ,portion_from_model_creators,30-49,No ,Male,United States of America,transparency,I agree that AI model creators should be required to disclose in detail what art and images they use to train their AI models.
79,Yes,paint,Yes ,Yes,AI art generally,Yes ,portion_from_model_creators,30-49,No ,Male,United States of America,compensation,"I consider it fair to receive a portion of any profit made by the model creators. In my view, taxes on AI art profits should support: local business"
80,Yes,sculpture,Yes ,Yes,AI art generally,No,donate_to_trainer,30-49,No ,Male,United States of America,threat,I agree that AI art models are a threat to art workers.
80,Yes,sculpture,Yes ,Yes,AI art generally,No,donate_to_trainer,30-49,No ,Male,United States of America,utility,I agree that AI art models are a positive development in the field of art.
80,Yes,sculpture,Yes ,Yes,AI art generally,No,donate_to_trainer,30-49,No ,Male,United States of America,ownership,I agree that AI-generated artwork in my style should be considered the property of the AI user. I agree that AI-generated artwork in my style should be considered my property as the original artist. I agree that AI-generated artwork in my style should be considered the property of the AI model creators.
80,Yes,sculpture,Yes ,Yes,AI art generally,No,donate_to_trainer,30-49,No ,Male,United States of America,transparency,I agree that AI model creators should be required to disclose in detail what art and images they use to train their AI models.
80,Yes,sculpture,Yes ,Yes,AI art generally,No,donate_to_trainer,30-49,No ,Male,United States of America,compensation,I would donate the use of my artwork to train AI art models with no compensation.
81,Yes,Photography,No ,No,AI art generally,No,nocomp_but_no_forprofit,30-49,No ,Male,United States of America,threat,I disagree that AI art models are a threat to art workers.
81,Yes,Photography,No ,No,AI art generally,No,nocomp_but_no_forprofit,30-49,No ,Male,United States of America,utility,I agree that AI art models are a positive development in the field of art.
81,Yes,Photography,No ,No,AI art generally,No,nocomp_but_no_forprofit,30-49,No ,Male,United States of America,ownership,I neither agree nor disagree that AI-generated artwork in my style should be considered the property of the AI user. I disagree that AI-generated artwork in my style should be considered my property as the original artist. I neither agree nor disagree that AI-generated artwork in my style should be considered the property of the AI model creators.
81,Yes,Photography,No ,No,AI art generally,No,nocomp_but_no_forprofit,30-49,No ,Male,United States of America,transparency,I agree that AI model creators should be required to disclose in detail what art and images they use to train their AI models.
81,Yes,Photography,No ,No,AI art generally,No,nocomp_but_no_forprofit,30-49,No ,Male,United States of America,compensation,"I do not need to profit, but I do not want for-profit companies to profit from my art."
82,Yes,Photography,Yes ,No,AI art generally,Yes ,donate_to_trainer,30-49,Yes ,Male,United States of America,threat,I disagree that AI art models are a threat to art workers.
82,Yes,Photography,Yes ,No,AI art generally,Yes ,donate_to_trainer,30-49,Yes ,Male,United States of America,utility,I agree that AI art models are a positive development in the field of art.
82,Yes,Photography,Yes ,No,AI art generally,Yes ,donate_to_trainer,30-49,Yes ,Male,United States of America,ownership,I disagree that AI-generated artwork in my style should be considered the property of the AI user. I disagree that AI-generated artwork in my style should be considered my property as the original artist. I agree that AI-generated artwork in my style should be considered the property of the AI model creators.
